1150	1
1151	921
1152	541
1153	1680
1154	541
1155	79132
1156	356
1157	25
1158	4022
1159	4973
1160	282
1161	110
1162	47
1163	588
1164	34
1165	750
1166	32
1167	1
1168	50
1169	172
1170	968
1171	50
1172	2571
1173	29
1174	541
1175	32
1176	1
1177	165
1178	34
1179	1
1180	11
1181	527
1182	17
1183	2028
1184	17
1185	25
1186	110
1187	296
1188	2959
1189	50
1190	32
1191	26131
1192	1
1193	3005
1194	2571
1195	89
1196	750
1197	32
1198	1
1199	36
1200	1
1201	29
1202	55269
1203	47
1204	161
1205	110
1206	1968
1207	260
1208	246
1209	45
1210	50
1211	5449
1212	71838
1213	110
1214	6
1215	260
1216	3252
1217	50
1218	47
1219	912
1220	296
1221	1136
1222	25
1223	50
1224	318
1225	10
1226	296
1227	58103
1228	1
1229	924
1230	527
1231	1241
1232	104
1233	11
1234	16
1235	720
1236	110
1237	165
1238	858
1239	47
1240	47
1241	6593
1242	34
1243	1080
1244	750
1245	32
1246	2959
1247	26
1248	2571
1249	1208
1250	553
1251	588
1252	318
1253	47
1254	551
1255	2858
1256	2028
1257	17
1258	260
1259	6
1260	10
1261	1673
1262	260
1263	111
1264	1210
1265	50
1266	318
1267	4979
1268	1
1269	509
1270	2572
1271	110
1272	1732
1273	1
1274	356
1275	32
1276	296
1277	101
1278	110
1279	5952
1280	260
1281	924
1282	296
1283	21
1284	296
1285	296
1286	32
1287	590
1288	223
1289	50
1290	7153
1291	288
1292	11
1293	296
1294	356
1295	32
1296	260
1297	165
1298	50
1299	164
1300	223
1301	838
1302	1208
1303	4011
1304	150
1305	1
1306	296
1307	50
1308	307
1309	2028
1310	1721
1311	6
1312	18
1313	1
1314	260
1315	1215
1316	608
1317	180
1318	17
1319	71108
1320	1136
1321	356
1322	110
1323	80551
1324	70
1325	357
1326	589
1327	6
1328	318
1329	58
1330	293
1331	62
1332	1704
1333	296
1334	70
1335	293
1336	36
1337	318
1338	50
1339	32
1340	110
1341	914
1342	6
1343	27773
1344	1
1345	4993
1346	8582
1347	497
1348	296
1349	5010
1350	318
1351	110
1352	356
1353	1210
1354	1252
1355	551
1356	34
1357	1196
1358	154890
1359	32
1360	293
1361	541
1362	21
1363	1193
1364	593
1365	32
1366	29
1367	318
1368	5
1369	4973
1370	2
1371	44
1372	1259
1373	924
1374	32
1375	122916
1376	364
1377	953
1378	94
1379	10
1380	318
1381	101864
1382	5952
1383	541
1384	296
1385	377
1386	1266
1387	322
1388	216
1389	2025
1390	54001
1391	34
1392	594
1393	2918
1394	2006
1395	1
1396	608
1397	1025
1398	17
1399	36
1400	318
1401	47
1402	16
1403	1059
1404	916
1405	39
1406	593
1407	356
1408	34
1409	296
1410	356
1411	262
1412	2571
1413	367
1414	1080
1415	356
1416	1732
1417	3355
1418	50
1419	593
1420	319
1421	16
1422	19
1423	1193
1424	5902
1425	32
1426	296
1427	50
1428	47
1429	1584
1430	293
1431	39
1432	47
1433	110
1434	2912
1435	5060
1436	34
1437	480
1438	17
1439	260
1440	778
1441	208
1442	47
1443	296
1444	16
1445	1
1446	480
1447	593
1448	1
1449	333
1450	10
1451	34
1452	34
1453	1372
1454	50
1455	110
1456	47
1457	2908
1458	111759
1459	1414
1460	1235
1461	1721
1462	3101
1463	11
1464	1704
1465	908
1466	1094
1467	110
1468	296
1469	260
1470	32582
1471	1625
1472	315
1473	260
1474	180
1475	150
1476	1
1477	1
1478	1
1479	6
1480	1
1481	97
1482	16
1483	86
1484	4963
1485	4306
1486	318
1487	356
1488	47
1489	2571
1490	1307
1491	318
1492	47
1493	26359
1494	1213
1495	50
1496	5618
1497	17
1498	5
1499	296
1500	356
1501	3996
1502	1
1503	353
1504	541
1505	30803
1506	223
1507	50
1508	47
1509	231
1510	1
1511	296
1512	3948
1513	9
1514	8361
1515	10
1516	541
1517	866
1518	134214
1519	196
1520	71379
1521	25
1522	1197
1523	318
1524	50
1525	32
1526	1584
1527	1
1528	1204
1529	14
1530	2966
1531	2571
1532	34
1533	170
1534	318
1535	293
1536	110
1537	1242
1538	527
1539	2571
1540	1
1541	73
1542	1250
1543	581
1544	47
1545	318
1546	47
1547	318
1548	6566
1549	17
1550	628
1551	7361
1552	50
1553	110
1554	293
1555	1
1556	36
1557	3
1558	1
1559	364
1560	527
1561	318
1562	5791
1563	110
1564	1393
1565	711
1566	3317
1567	527
1568	1193
1569	1
1570	62
1571	47
1572	11
1573	58
1574	50
1575	95
1576	2571
1577	296
1578	50
1579	52
1580	3255
1581	104
1582	12
1583	588
1584	47
1585	1
1586	318
1587	50
1588	44555
1589	260
1590	480
1591	2701
1592	745
1593	318
1594	110
1595	6
1596	318
1597	50
1598	364
1599	1281
1600	1270
1601	736
1602	296
1603	110
1604	32
1605	318
1606	3163
1607	994
1608	1653
1609	953
1610	1
1611	924
1612	1136
1613	235
1614	1197
1615	356
1616	288
1617	1080
1618	3186
1619	290
1620	50
1621	1704
1622	527
1623	103048
1624	11
1625	11
1626	235
1627	494
1628	253
1629	2571
1630	1264
1631	150
1632	527
1633	21
1634	165
1635	1
1636	237
1637	14
1638	2490
1639	353
1640	318
1641	32
1642	150
1643	7
1644	50
1645	34
1646	180
1647	1921
1648	903
1649	50
1650	4226
1651	527
1652	1
1653	1
1654	750
1655	58
1656	2395
1657	542
1658	6654
1659	10
1660	838
1661	110
1662	1099
1663	110
1664	318
1665	329
1666	17
1667	2677
1668	110
1669	858
1670	497
1671	4027
1672	471
1673	296
1674	260
1675	16
1676	1
1677	593
1678	50
1679	317
1680	223
1681	1036
1682	318
1683	527
1684	293
1685	51277
1686	6
1687	260
1688	110
1689	2539
1690	275
1691	16
1692	50
1693	1198
1694	260
1695	111
1696	50
1697	50
1698	25
1699	2712
1700	1270
1701	858
1702	904
1703	2302
1704	34
1705	1230
1706	785
1707	16
1708	1682
1709	608
1710	50
1711	457
1712	112
1713	4993
1714	3
1715	1186
1716	745
1717	6
1718	48
1719	48774
1720	480
1721	51471
1722	32
1723	111
1724	2571
1725	111
1726	2683
1727	50
1728	541
1729	356
1730	17
1731	158
1732	16
1733	111
1734	1079
1735	924
1736	121314
1737	593
1738	1944
1739	21
1740	110
1741	1258
1742	2762
1743	11
1744	497
1745	233
1746	318
1747	527
1748	237
1749	1276
1750	1230
1751	6
1752	494
1753	543
1754	6
1755	60069
1756	111
1757	364
1758	260
1759	1172
1760	293
1761	380
1762	11
1763	1036
1764	1810
1765	6
1766	34
1767	904
1768	86
1769	34
1770	47
1771	27266
1772	1097
1773	293
1774	6
1775	1
1776	527
1777	318
1778	296
1779	608
1780	1198
1781	2
1782	116797
1783	904
1784	1918
1785	150
1786	750
1787	1408
1788	260
1789	318
1790	326
1791	50
1792	6
1793	3210
1794	318
1795	260
1796	1
1797	8533
1798	356
1799	150
1800	1298
1801	2
1802	837
1803	1704
1804	260
1805	1
1806	1196
1807	296
1808	122882
1809	10
1810	260
1811	32
1812	110
1813	2762
1814	260
1815	50
1816	296
1817	110
1818	647
1819	92259
1820	32
1821	986
1822	5690
1823	110
1824	541
1825	1449
1826	68319
1827	318
1828	296
1829	1
1830	293
1831	1
1832	32
1833	165
1834	48696
1835	2571
1836	32
1837	39
1838	110
1839	1233
1840	1
1841	1278
1842	17
1843	50
1844	34
1845	282
1846	318
1847	97
1848	293
1849	150
1850	1968
1851	22
1852	1
1853	141
1854	17
1855	32
1856	150
1857	260
1858	246
1859	50
1860	110
1861	318
1862	1291
1863	21
1864	293
1865	296
1866	6
1867	246
1868	50
1869	30707
1870	1200
1871	1
1872	32
1873	150
1874	122926
1875	50
1876	47
1877	110
1878	110
1879	54503
1880	1835
1881	32587
1882	109487
1883	1653
1884	8665
1885	4226
1886	50
1887	6
1888	246
1889	34
1890	480
1891	527
1892	1196
1893	4873
1894	29
1895	2502
1896	293
1897	2020
1898	1711
1899	17
1900	356
1901	480
1902	1884
1903	150
1904	2174
1905	296
1906	10
1907	1197
1908	1
1909	117
1910	34
1911	318
1912	1090
1913	110
1914	7
1915	356
1916	364
1917	1193
1918	112
1919	110
1920	47
1921	430
1922	111
1923	778
1924	141
1925	17
1926	110
1927	318
1928	318
1929	223
1930	150
1931	6874
1932	8368
1933	3977
1934	2237
1935	16
1936	1
1937	608
1938	1
1939	223
1940	562
1941	3916
1942	1193
1943	356
1944	110
1945	2959
1946	594
1947	475
1948	111
1949	527
1950	750
1951	296
1952	539
1953	408
1954	2858
1955	68157
1956	1148
1957	111
1958	1206
1959	165
1960	47
1961	19
1962	345
1963	6
1964	1248
1965	318
1966	296
1967	1704
1968	122896
1969	1208
1970	733
1971	88125
1972	16
1973	296
1974	104
1975	10
1976	25
1977	34
1978	356
1979	50
1980	413
1981	1036
1982	34
1983	4235
1984	1704
1985	19
1986	1222
1987	47
1988	50
1989	296
1990	260
1991	32
1992	318
1993	903
1994	265
1995	480
1996	3
1997	595
1998	6
1999	32
2000	2947
2001	104
2002	260
2003	260
2004	318
2005	111
2006	316
2007	34
2008	1196
2009	111
2010	32
2011	4006
2012	25
2013	293
2014	1207
2015	318
2016	293
2017	50
2018	2692
2019	72
2020	1
2021	1
2022	1089
2023	1253
2024	2997
2025	260
2026	293
2027	29
2028	17
2029	110
2030	318
2031	32
2032	47
2033	1390
2034	34
2035	527
2036	1
2037	1196
2038	1196
2039	296
2040	1
2041	902
2042	1059
2043	296
2044	150
2045	48780
2046	50
2047	802
2048	393
2049	50
2050	296
2051	899
2052	293
2053	318
2054	296
2055	3949
2056	3863
2057	2692
2058	12
2059	1186
2060	74789
2061	318
2062	3
2063	21
2064	47
2065	858
2066	441
2067	114
2068	11
2069	541
2070	610
2071	110
2072	1250
2073	31
2074	541
2075	58
2076	1198
2077	4014
2078	260
2079	215
2080	912
2081	110
2082	6
2083	2413
2084	318
2085	6620
2086	990
2087	1197
2088	293
2089	296
2090	318
2091	47
2092	34
2093	223
2094	541
2095	296
2096	318
2097	1
2098	1
2099	1197
2100	919
2101	17
2102	47
2103	858
2104	110
2105	25
2106	1
2107	1
2108	296
2109	457
2110	54997
2111	841
2112	364
2113	913
2114	32
2115	50
2116	6
2117	296
2118	1784
2119	750
2120	112552
2121	4896
2122	296
2123	111
2124	296
2125	47
2126	2858
2127	2571
2128	175475
2129	356
2130	2959
2131	924
2132	6
2133	1173
2134	62
2135	110
2136	2
2137	17
2138	111
2139	599
2140	1580
2141	111
2142	376
2143	296
2144	3
2145	2
2146	215
2147	588
2148	778
2149	588
2150	296
2151	47
2152	25
2153	2951
2154	541
2155	34
2156	318
2157	2987
2158	1
2159	296
2160	153
2161	32
2162	1136
2163	318
2164	19
2165	293
2166	111
2167	356
2168	1215
2169	110
2170	3844
2171	25
2172	5
2173	50
2174	356
2175	47
2176	25
2177	47
2178	79553
2179	1293
2180	541
2181	364
2182	1193
2183	923
2184	7153
2185	6539
2186	1584
2187	4306
2188	1080
2189	44
2190	3503
2191	25
2192	1197
2193	918
2194	8368
2195	260
2196	318
2197	356
2198	589
2199	11
2200	4226
2201	260
2202	21
2203	356
2204	223
2205	922
2206	25
2207	17
2208	114
2209	318
2210	190
2211	6
2212	47
2213	1059
2214	318
2215	708
2216	318
2217	25
2218	1961
2219	318
2220	50
2221	6016
2222	111
2223	165
2224	260
2225	39
2226	150
2227	1909
2228	339
2229	111
2230	16
2231	41
2232	327
2233	296
2234	318
2235	318
2236	260
2237	206
2238	260
2239	1307
2240	111
2241	932
2242	2912
2243	62
2244	1394
2245	110
2246	50
2247	1
2248	72
2249	1210
2250	25
2251	150
2252	1372
2253	11
2254	50
2255	260
2256	32
2257	296
2258	39
2259	1196
2260	34
2261	17
2262	457
2263	17
2264	318
2265	246
2266	47
2267	318
2268	905
2269	356
2270	1517
2271	8132
2272	541
2273	1721
2274	86320
2275	17
2276	318
2277	260
2278	262
2279	32
2280	152
2281	7254
2282	260
2283	2959
2284	364
2285	296
2286	5
2287	13
2288	3793
2289	919
2290	215
2291	47
2292	50
2293	50
2294	50
2295	110
2296	296
2297	707
2298	17
2299	260
2300	1252
2301	678
2302	33794
2303	3275
2304	647
2305	56607
2306	1036
2307	2858
2308	593
2309	29
2310	223
2311	32
2312	110
2313	293
2314	1610
2315	17
2316	2
2317	1
2318	316
2319	318
2320	296
2321	296
2322	112852
2323	356
2324	47
2325	778
2326	11
2327	1840
2328	2571
2329	81834
2330	6
2331	110
2332	1033
2333	2324
2334	2
2335	17
2336	1084
2337	260
2338	3578
2339	2858
2340	912
2341	215
2342	1235
2343	969
2344	260
2345	1
2346	25
2347	593
2348	207
2349	318
2350	282
2351	94478
2352	356
2353	1
2354	858
2355	1967
2356	112
2357	260
2358	1
2359	293
2360	50
2361	86644
2362	7
2363	318
2364	62
2365	3793
2366	1080
2367	3114
2368	454
2369	6
2370	58559
2371	48
2372	356
2373	318
2374	62
2375	50
2376	47
2377	6
2378	54286
2379	553
2380	261
2381	17
2382	1221
2383	36
2384	3949
2385	1222
2386	2944
2387	1274
2388	388
2389	32
2390	1676
2391	1035
2392	750
2393	50
2394	1225
2395	1199
2396	608
2397	6
2398	1682
2399	541
2400	3262
2401	58
2402	32
2403	1
2404	50
2405	356
2406	364
2407	736
2408	50
2409	2028
2410	1259
2411	110
2412	4776
2413	920
2414	110
2415	16
2416	11
2417	110
2418	592
2419	293
2420	110
2421	1
2422	2858
2423	1197
2424	6
2425	50
2426	3
2427	50
2428	1
2429	2571
2430	110
2431	7
2432	924
2433	260
2434	1225
2435	318
2436	296
2437	111
2438	260
2439	1022
2440	70286
2441	223
2442	293
2443	50
2444	1704
2445	595
2446	21
2447	293
2448	1480
2449	47
2450	25
2451	7
2452	231
2453	318
2454	21
2455	527
2456	140
2457	260
2458	27266
2459	50
2460	29
2461	589
2462	194
2463	29
2464	2
2465	11
2466	11
2467	29
2468	364
2469	1
2470	500
2471	527
2472	1136
2473	2959
2474	39
2475	16
2476	50
2477	2078
2478	908
2479	367
2480	1247
2481	58
2482	61
2483	110
2484	34
2485	1090
2486	173
2487	69
2488	780
2489	2872
2490	296
2491	3983
2492	296
2493	1
2494	7153
2495	551
2496	527
2497	111
2498	924
2499	296
2500	1
2501	1
2502	50
2503	50
2504	47
2505	4011
2506	2324
2507	1042
2508	912
2509	296
2510	107
2511	1704
2512	2427
2513	1367
2514	47
2515	165
2516	1148
2517	595
2518	296
2519	296
2520	47
2521	2318
2522	296
2523	17
2524	110
2525	50
2526	745
2527	17
2528	114
2529	318
2530	356
2531	47
2532	48516
2533	44191
2534	920
2535	296
2536	1136
2537	29
2538	1193
2539	10
2540	34
2541	858
2542	628
2543	114
2544	50
2545	6
2546	260
2547	6
2548	1371
2549	593
2550	17
2551	34
2552	296
2553	1608
2554	2571
2555	153
2556	112
2557	457
2558	32
2559	1265
2560	318
2561	1
2562	1
2563	1101
2564	260
2565	527
2566	1198
2567	527
2568	260
2569	47
2570	50
2571	162
2572	786
2573	1732
2574	1246
2575	260
2576	648
2577	2633
2578	161
2579	1682
2580	260
2581	110
2582	47
2583	267
2584	329
2585	33794
2586	1273
2587	1200
2588	4623
2589	318
2590	21
2591	5
2592	318
2593	1197
2594	50
2595	1199
2596	260
2597	29
2598	924
2599	2028
2600	1653
2601	1
2602	111
2603	1
2604	1
2605	110
2606	318
2607	17
2608	296
2609	162
2610	1265
2611	2329
2612	10
2613	27592
2614	5
2615	1307
2616	527
2617	215
2618	1206
2619	153
2620	1272
2621	357
2622	364
2623	47
2624	249
2625	34
2626	1228
2627	34
2628	296
2629	3504
2630	36
2631	204
2632	22
2633	3755
2634	318
2635	92259
2636	260
2637	1307
2638	34
2639	2396
2640	7099
2641	1210
2642	50
2643	4886
2644	586
2645	246
2646	1
2647	778
2648	97752
2649	34
2650	5
2651	29
2652	194
2653	99917
2654	17
2655	1641
2656	1307
2657	858
2658	111
2659	50
2660	6
2661	1196
2662	260
2663	296
2664	1196
2665	296
2666	1198
2667	50
2668	10
2669	2571
2670	4993
2671	8874
2672	150
2673	260
2674	1
2675	1214
2676	6016
2677	32
2678	81845
2679	3
2680	778
2681	3677
2682	150
2683	260
2684	47
2685	32
2686	150
2687	3147
2688	2
2689	50
2690	142074
2691	527
2692	2686
2693	50
2694	21
2695	5995
2696	2640
2697	277
2698	2329
2699	2959
2700	11
2701	32
2702	110
2703	356
2704	1036
2705	5816
2706	480
2707	50
2708	50
2709	296
2710	1196
2711	296
2712	908
2713	10
2714	26
2715	58
2716	1997
2717	337
2718	36
2719	64839
2720	318
2721	318
2722	1246
2723	5014
2724	922
2725	50
2726	524
2727	296
2728	34
2729	260
2730	1732
2731	6
2732	733
2733	296
2734	62
2735	17
2736	292
2737	110
2738	296
2739	260
2740	54997
2741	193
2742	1960
2743	527
2744	1203
2745	17
2746	111
2747	32
2748	1258
2749	296
2750	2314
2751	296
2752	318
2753	110
2754	36
2755	150
2756	318
2757	1204
2758	4499
2759	1304
2760	1
2761	236
2762	150
2763	25
2764	260
2765	1
2766	6
2767	50
2768	110
2769	39
2770	5
2771	266
2772	8529
2773	2502
2774	293
2775	50
2776	1047
2777	1252
2778	47
2779	260
2780	1136
2781	260
2782	110
2783	17
2784	52767
2785	25
2786	147
2787	62
2788	10
2789	1
2790	50
2791	83
2792	924
2793	535
2794	1748
2795	5989
2796	858
2797	1258
2798	1
2799	1
2800	858
2801	32
2802	296
2803	45
2804	858
2805	3256
2806	2
2807	34
2808	318
2809	6377
2810	11
2811	1
2812	3911
2813	10
2814	2571
2815	610
2816	50
2817	3360
2818	58
2819	589
2820	318
2821	318
2822	296
2823	318
2824	919
2825	1104
2826	58559
2827	203
2828	32
2829	12
2830	318
2831	1183
2832	96821
2833	104
2834	356
2835	68358
2836	70
2837	750
2838	29
2839	1035
2840	292
2841	29
2842	41
2843	1
2844	1258
2845	628
2846	183897
2847	1
2848	110
